ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
1 939.398 1533.51 11.668 0.003 1.331 0.005 1.368 0.006 0.692 0.005 1.305 0.005 154.7439167436813 -63.104881340369495 0.4180 0.044136 0.005650 0.043773 7.4 "Gaia DR2 5252894678357932928" 154.74373652937 0.0232 -63.10479867289 0.0264 1635721458409799680 5252894678357932928 929429885 2015.5 0.8690 0.0281 30.9366 -1.400 0.049 -7.120 0.048 0.1162 -0.1232 -0.3268 -0.0741 0.1153 -0.0290 -0.1504 0.3053 0.0881 0.1361 229 229 217 12 10.3423 503.04 0.000 0 31 1 396.4305 1.4619 0.0066 -0.044 28 17 0.037958 0 34 0 248 5.976e+05 299.6 1994.963 11.2473 0.0005 27 2.305e+05 269 856.766 11.9447 0.0013 27 5.201e+05 363.4 1431.177 10.4718 0.0008 1.256 0 1.4729 0.6974 0.7755 35.03 0.30 4 5000.0 3.0 0.0 NOT_AVAILABLE 286.65048187145 -5.15869563145 203.47422474245 -63.51060182850 100001 4347.04 4300.54 4498.45 0.4830 0.3910 0.7864 0.2350 0.1805 0.3750 200111 11.55 10.78 11.80 42.887 40.613 45.160 154.74374985200 0.7556 -63.10476801720 0.7445
2 1401.96 889.2 12.016 0.001 0.518 0.003 0.172 0.004 0.303 0.004 0.6 0.004 154.66055034499777 -63.15841606450342 0.4676 0.033528 -0.032050 -0.009845 252.9 "Gaia DR2 5252894094242172672" 154.66026493934 0.0289 -63.15839984790 0.0325 1635721458409799680 5252894094242172672 410096758 2015.5 1.2347 0.0379 32.5800 -7.980 0.061 -3.630 0.057 -0.1120 -0.0699 -0.2609 -0.0165 0.1153 0.0411 -0.2160 0.4438 0.1236 -0.0182 174 174 172 2 4.8752 271.96 0.000 1.1e-15 31 0 366.4800 1.6461 0.0077 0.061 20 15 0.041218 0 24 0 206 3.296e+05 67.32 4896.573 11.8933 0.0002 22 1.876e+05 190.8 983.102 12.1683 0.0011 21 2.073e+05 163.4 1268.721 11.4703 0.0009 1.198 0 0.6980 0.2750 0.4230 -19.03 1.99 3 6500.0 3.5 0.0 NOT_AVAILABLE 286.64861537651 -5.22421477636 203.52134702274 -63.57269382347 100001 6335.67 6304.00 6645.59 "" "" "" "" "" "" 200111 2.40 2.18 2.43 8.377 7.995 8.759 154.66034103000 0.9412 -63.15838421760 0.8915
5 717.758 754.593 12.137 0.002 0.168 0.003 0.222 0.004 0.102 0.002 0.199 0.004 154.78573118200592 -63.16901040562215 0.4258 0.031869 0.024525 -0.020351 129.7 "Gaia DR2 5252893883754387072" 154.78558215078 0.0279 -63.16891312483 0.0280 1635721458409799680 5252893883754387072 519972835 2015.5 0.5268 0.0357 14.7680 -5.597 0.056 2.514 0.048 0.0755 -0.1027 -0.3546 -0.0703 0.2396 0.0749 -0.2254 0.5012 0.1305 0.1890 218 218 216 2 13.0059 605.46 0.000 1.9e-15 31 0 321.9042 1.7273 0.0078 0.031 25 16 0.040869 0 28 0 241 2.715e+05 69.08 3930.141 12.1039 0.0003 26 1.855e+05 331.3 559.727 12.1808 0.0019 25 1.369e+05 149.9 913.270 11.9210 0.0012 1.187 0 0.2598 0.0768 0.1829 "" "" 0 "" "" "" NOT_AVAILABLE 286.70181547535 -5.20175992376 203.61531877677 -63.53320336336 100001 9231.33 8701.00 9350.50 "" "" "" "" "" "" "" "" "" "" "" "" "" 154.78563553900 0.8745 -63.16892395050 0.7486
3 1308.78 1253.23 12.158 0.003 0.355 0.004 0.236 0.003 0.21 0.004 0.412 0.005 154.67704274604532 -63.12829657247555 0.5597 0.031947 -0.024639 0.020336 309.5 "Gaia DR2 5252894227351768192" 154.67673614121 0.0245 -63.12822612636 0.0272 1635721458409799680 5252894227351768192 314337796 2015.5 1.1969 0.0294 40.7000 -7.024 0.049 -0.781 0.048 0.0265 -0.1196 -0.4209 0.0129 0.1738 0.1042 -0.2862 0.3859 0.1605 0.1318 220 220 220 0 6.8963 391.06 0.000 0 31 0 343.7306 1.6745 0.0065 -0.066 26 17 0.037875 0 29 0 243 2.783e+05 47.28 5886.190 12.0771 0.0002 29 1.724e+05 238.9 721.523 12.2603 0.0015 27 1.575e+05 144.2 1092.246 11.7689 0.0010 1.185 0 0.4914 0.1832 0.3082 "" "" 0 "" "" "" NOT_AVAILABLE 286.63810146422 -5.19495402612 203.47648363783 -63.54888608135 100001 7209.25 7036.00 7491.25 0.9380 0.6403 1.1721 0.4913 0.3496 0.5781 200111 1.76 1.63 1.85 7.579 7.279 7.880 154.67680304800 0.7603 -63.12822276280 0.7442
6 1524.09 716.169 12.226 0.002 0.531 0.004 0.164 0.004 0.3 0.004 0.562 0.004 154.63848922197593 -63.172772989927076 0.5888 0.048506 -0.042025 -0.024222 240.0 "Gaia DR2 5252892578084329472" 154.63812735851 0.0249 -63.17276425437 0.0262 1635721458409799680 5252892578084329472 1016178230 2015.5 1.2982 0.0295 43.9954 -15.976 0.049 1.348 0.046 0.0099 -0.1961 -0.3848 -0.0488 0.1719 0.0427 -0.2184 0.3315 0.1508 0.1217 208 208 207 1 2.3150 251.42 0.000 0 31 0 350.7316 1.6308 0.0069 0.004 24 17 0.037271 0 28 0 243 2.829e+05 1086 260.539 12.0592 0.0042 28 1.585e+05 1775 89.320 12.3512 0.0122 28 1.815e+05 2147 84.527 11.6147 0.0128 1.202 0 0.7365 0.2921 0.4444 "" "" 0 "" "" "" NOT_AVAILABLE 286.64822704290 -5.24170908350 203.53419508099 -63.58923231524 100001 6130.75 5991.00 6413.99 "" "" "" "" "" "" 200111 2.27 2.07 2.37 6.530 6.290 6.771 154.63827977700 0.7578 -63.17277005950 0.7207
8 819.923 1388.23 12.294 0.003 0.163 0.005 0.16 0.005 0.096 0.004 0.173 0.005 154.76596955255934 -63.116784119315525 0.5527 0.035515 0.015604 0.031903 26.1 "Gaia DR2 5252894467869935872" 154.76575517003 0.0224 -63.11666505970 0.0268 1635721458409799680 5252894467869935872 1576770421 2015.5 0.3744 0.0268 13.9640 -5.860 0.047 2.733 0.047 0.1984 -0.0278 -0.3370 -0.1805 0.2230 -0.1287 -0.3179 0.2247 0.0576 0.2015 229 229 228 1 7.9860 436.70 0.000 0 31 0 311.9975 1.7561 0.0059 -0.008 26 16 0.039201 0 30 1 263 2.365e+05 58.45 4045.641 12.2539 0.0003 29 1.627e+05 251.5 646.673 12.3232 0.0017 29 1.162e+05 159.8 727.355 12.0988 0.0015 1.179 0 0.2244 0.0693 0.1552 "" "" 0 "" "" "" NOT_AVAILABLE 286.66539333955 -5.16310318596 203.50888020851 -63.50958308214 100001 8893.67 8551.00 9201.00 0.7265 0.3217 0.9935 0.3270 0.1410 0.5013 "" "" "" "" "" "" "" 154.76581097100 0.7241 -63.11667682640 0.7358
4 878.975 842.796 12.309 0.002 1.389 0.005 1.397 0.009 0.729 0.003 1.433 0.003 154.75609894798876 -63.16186975767623 0.4428 0.017277 0.011146 -0.013201 139.8 "Gaia DR2 5252893952473863040" 154.75593594151 0.0229 -63.16177119883 0.0240 1635721458409799680 5252893952473863040 155970214 2015.5 0.4546 0.0276 16.4534 -6.852 0.046 2.037 0.043 0.0760 -0.0385 -0.3242 -0.0483 0.1869 0.0354 -0.2149 0.3804 0.1059 0.1600 235 235 232 3 1.2720 254.48 0.000 0 31 0 382.3434 1.4476 0.0061 -0.060 27 16 0.035845 0 31 0 260 3.458e+05 68.34 5060.406 11.8412 0.0002 28 1.264e+05 150.9 837.189 12.5972 0.0013 28 3.157e+05 218.5 1444.904 11.0136 0.0008 1.278 0 1.5836 0.7561 0.8276 -34.52 0.66 6 4500.0 3.0 0.0 NOT_AVAILABLE 286.68665026110 -5.20317908765 203.58466206298 -63.53979660502 100001 4251.50 4190.94 4442.16 0.5525 0.3526 1.4323 0.2590 0.1829 0.5031 200111 17.98 16.47 18.50 95.119 85.583 104.655 154.75600128700 0.7109 -63.16177997050 0.6649
10 1701.47 1990.69 12.402 0.004 1.816 0.007 2.056 0.019 1.091 0.008 2.426 0.009 154.60461421987125 -63.06757531275468 0.8539 0.099305 -0.057591 0.080900 324.6 "Gaia DR2 5252906738626935296" 154.60409804914 0.0273 -63.06761540385 0.0316 1635721458409799680 5252906738626935296 572467043 2015.5 0.1179 0.0342 3.4504 -7.236 0.056 4.126 0.053 0.1454 0.0157 -0.2726 -0.0567 0.3273 0.0317 -0.1111 0.2820 0.0297 0.1043 219 219 210 9 13.8050 629.42 0.081 2.5 31 0 96.5056 1.3372 0.0086 -0.066 25 17 0.039883 0 31 0 252 5.635e+05 579.2 972.852 11.3112 0.0011 27 1.197e+05 455.7 262.771 12.6558 0.0041 27 6.689e+05 1338 500.003 10.1986 0.0022 1.400 0 2.4572 1.3446 1.1126 17.93 0.26 5 4000.0 3.0 0.0 NOT_AVAILABLE 286.57695573019 -5.16261958089 203.32313151372 -63.53959534007 100001 3662.43 3524.50 3795.61 "" "" "" "" "" "" "" "" "" "" "" "" "" 154.60416683400 0.8758 -63.06763316670 0.8286
7 123.31 672.502 12.406 0.003 1.776 0.006 2.225 0.023 0.971 0.006 2.039 0.007 154.89485076729224 -63.17517426854143 0.6633 0.078324 0.073664 -0.026612 109.9 "Gaia DR2 5252893372687870592" 154.89448724159 0.0234 -63.17509037071 0.0234 1635721458409799680 5252893372687870592 827062696 2015.5 0.1962 0.0302 6.4997 -6.507 0.047 3.869 0.041 0.0404 0.1613 -0.1637 -0.0087 0.2030 0.0635 -0.1234 0.4373 0.0881 0.0149 249 249 241 8 10.0581 527.76 0.000 0 31 1 427.4267 1.3853 0.0058 -0.048 28 16 0.034232 0 32 0 274 4.375e+05 190.1 2301.947 11.5859 0.0005 29 1.17e+05 262.2 445.965 12.6813 0.0024 30 4.752e+05 429.3 1106.817 10.5699 0.0010 1.353 0 2.1115 1.0955 1.0160 43.57 0.30 3 4000.0 3.0 0.0 NOT_AVAILABLE 286.74643339256 -5.17986353853 203.69153779093 -63.49716796923 100001 3989.77 3931.40 4070.00 "" "" "" "" "" "" 200111 57.43 55.19 59.15 752.917 567.631 938.202 154.89454932300 0.7307 -63.17510702740 0.6298
9 896.538 1180.22 12.493 0.012 0.559 0.018 0.053 0.016 0.334 0.017 0.661 0.023 154.75234231103232 -63.13402599014848 0.3200 0.017472 0.009548 0.014633 33.1 "Gaia DR2 5252894334727437312" 154.75237469035 0.0331 -63.13393832036 0.0920 1635721458409799680 5252894334727437312 1344855066 2015.5 1.2477 0.0350 35.6766 -8.160 0.096 0.999 0.211 0.7365 -0.1748 0.2287 0.3076 -0.2339 0.4111 0.3338 -0.3311 -0.4486 0.8481 86 0 84 2 2.3502 111.54 0.034 0.17 31 0 103.6973 1.6337 0.0081 -0.067 10 7 0.23778 0 29 0 93 9.498e+04 170.2 558.176 13.2443 0.0019 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 286.66989029683 -5.18084837895 203.53212083183 -63.52466764161 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 154.75245243800 1.4897 -63.13394262270 3.2792
